incident_id,date,n_killed,n_deaths < 2,n_injured,n_guns_involved,,,"Guns>1, Deaths>2","Guns=1, Deaths>2","Guns=1, Deaths<=2","Guns>1, Deaths<=2",,,Occasions where number of guns>1,Occasions where number of deaths>2
209234,21/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
209278,22/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
209375,19/10/2014,2,FALSE,0,1,FALSE,,,,,,,,,
209381,20/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
209396,15/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
209408,21/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
209430,19/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
209478,22/10/2014,1,TRUE,1,1,FALSE,,,,,,,,,
209489,21/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
209518,22/10/2014,2,FALSE,0,1,FALSE,,,,,,,,,
209527,14/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
209587,18/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
209623,22/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
209629,22/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
209631,19/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
209647,23/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
209660,22/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
209663,21/10/2014,0,TRUE,0,138,FALSE,,,,,,,,,
209666,22/03/2014,0,TRUE,1,1,FALSE,,,,,,,,,
209678,22/10/2014,2,FALSE,0,1,FALSE,,,,,,,,,
209703,23/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
209716,22/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
209733,22/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
209775,23/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
209810,23/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
209875,22/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
209883,21/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
209906,21/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
209919,23/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
209977,22/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
209997,02/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
210097,22/10/2014,1,TRUE,1,1,FALSE,,,,,,,,,
210151,24/10/2014,2,FALSE,3,1,FALSE,,,,,,,,,
210167,23/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
210217,24/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
210239,25/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
210268,23/10/2014,2,FALSE,0,1,FALSE,,,,,,,,,
210285,23/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
210363,24/10/2014,5,FALSE,1,1,FALSE,,,,,,,,,
210372,24/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
210394,22/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
210522,20/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
210523,20/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
210600,23/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
210628,24/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
210671,25/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
210689,23/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
210750,24/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
210795,24/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
210906,19/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
210939,23/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
210956,23/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
210993,25/10/2014,0,TRUE,1,3,FALSE,,,,,,,,,
211012,21/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
211017,24/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
211072,23/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
211145,25/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
211183,18/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
211275,25/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
211366,23/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
211460,24/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
211508,25/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
211531,06/05/2014,0,TRUE,3,1,FALSE,,,,,,,,,
211541,26/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
211562,27/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
211661,25/10/2014,1,TRUE,1,1,FALSE,,,,,,,,,
211667,17/10/2014,2,FALSE,0,1,FALSE,,,,,,,,,
211683,25/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
211709,24/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
211725,26/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
211753,26/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
211778,25/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
211884,26/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
211897,24/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
211913,26/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
211941,27/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
211974,25/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
212034,09/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
212042,09/07/2014,0,TRUE,0,1,FALSE,,,,,,,,,
212059,27/10/2014,3,FALSE,0,1,FALSE,,,,,,,,,
212104,26/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
212152,25/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
212160,27/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
212178,27/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
212238,28/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
212243,28/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
212246,25/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
212291,05/09/2014,0,TRUE,0,1,FALSE,,,,,,,,,
212294,27/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
212306,27/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
212319,28/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
212327,27/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
212383,26/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
212391,25/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
212397,28/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
212401,25/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
212486,28/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
212530,27/10/2014,0,TRUE,2,1,FALSE,,,,,,,,,
212543,29/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
212582,28/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
212608,27/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
212682,27/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
212742,27/10/2014,1,TRUE,1,4,FALSE,,,,,,,,,
212746,29/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
212798,24/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
212874,27/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
212892,25/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
212906,28/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
212908,29/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213018,27/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213072,29/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213115,01/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213122,24/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213198,29/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213213,29/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213243,29/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
213326,26/10/2014,1,TRUE,1,1,FALSE,,,,,,,,,
213372,30/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213398,30/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213436,27/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213453,29/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
213486,27/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213495,29/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
213538,14/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
213550,29/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
213746,29/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213792,31/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213874,30/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
213959,30/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
214076,27/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
214114,29/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
214161,31/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
214171,30/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
214177,30/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
214193,30/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
214225,30/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
214301,01/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
214355,01/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
214357,30/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
214373,31/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
214382,31/10/2014,2,FALSE,0,1,FALSE,,,,,,,,,
214405,29/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
214458,02/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
214461,01/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
214463,01/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
214481,01/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
214498,01/11/2014,2,FALSE,0,1,FALSE,,,,,,,,,
214506,02/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
214514,02/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
214596,27/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
214694,31/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
214696,29/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
214734,24/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
214930,02/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
214943,02/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
214967,01/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
215051,03/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
215065,02/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
215068,15/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
215087,01/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
215088,18/10/2014,0,TRUE,0,50,FALSE,,,,,,,,,
215108,02/11/2014,1,TRUE,1,2,FALSE,,,,,,,,,
215115,31/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
215123,03/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
215141,02/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
215163,03/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
215236,03/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
215242,02/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
215279,31/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
215286,30/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
215292,27/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
215309,29/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
215490,03/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
215630,02/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
215661,04/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
215704,06/08/2014,0,TRUE,0,1,FALSE,,,,,,,,,
215944,04/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
215974,31/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
216096,02/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
216136,05/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
216211,04/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
216256,03/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
216281,04/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
216313,18/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
216367,06/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
216384,05/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
216632,05/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
216673,03/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
216681,06/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
216715,06/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
216741,05/11/2014,0,TRUE,2,1,FALSE,,,,,,,,,
216761,06/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
216789,06/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
216940,01/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217094,02/01/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217099,10/01/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217112,05/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217143,05/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217151,07/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
217153,07/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217181,26/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217192,06/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217215,05/11/2014,1,TRUE,1,1,FALSE,,,,,,,,,
217243,01/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217333,13/01/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217354,16/01/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217360,06/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
217376,05/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217382,05/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217466,07/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217468,07/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217478,04/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217484,06/11/2014,2,FALSE,0,1,FALSE,,,,,,,,,
217558,07/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
217574,07/11/2014,1,TRUE,2,1,FALSE,,,,,,,,,
217579,08/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
217587,05/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
217593,07/11/2014,1,TRUE,1,1,FALSE,,,,,,,,,
217597,08/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217604,08/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217696,08/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217703,09/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217740,07/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217752,06/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217755,07/11/2014,0,TRUE,2,1,FALSE,,,,,,,,,
217780,05/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217785,01/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217812,04/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217832,17/01/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217847,22/01/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217855,31/01/2014,0,TRUE,0,1,FALSE,,,,,,,,,
217858,09/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
217910,08/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217917,09/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
217926,08/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217928,08/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
217976,05/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
218089,25/02/2014,0,TRUE,0,1,FALSE,,,,,,,,,
218128,09/11/2014,0,TRUE,2,1,FALSE,,,,,,,,,
218159,09/11/2014,0,TRUE,1,3,FALSE,,,,,,,,,
218179,08/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
218295,07/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
218391,10/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
218393,10/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
218422,09/11/2014,0,TRUE,2,2,FALSE,,,,,,,,,
218567,09/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
218575,09/11/2014,1,TRUE,1,1,FALSE,,,,,,,,,
218650,08/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
218675,05/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
218690,03/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
218832,10/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
218865,31/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
218871,28/10/2014,1,TRUE,0,1,FALSE,,,,,,,,,
218877,08/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
218923,10/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
218992,11/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
219142,11/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
219274,07/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
219317,10/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
219350,10/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
219374,09/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
219379,10/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
219381,10/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
219436,09/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
219444,11/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
219465,11/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
219508,10/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
219536,11/11/2014,2,FALSE,0,1,FALSE,,,,,,,,,
219542,11/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
219692,11/11/2014,0,TRUE,2,1,FALSE,,,,,,,,,
219698,12/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
219752,12/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
219836,10/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
219838,12/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
219839,11/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
219908,12/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
219918,12/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
219964,21/02/2014,1,TRUE,0,1,FALSE,,,,,,,,,
220028,10/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
220091,04/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
220154,13/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
220161,12/11/2014,2,FALSE,0,1,FALSE,,,,,,,,,
220163,12/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
220240,13/11/2014,0,TRUE,2,1,FALSE,,,,,,,,,
220280,11/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
220351,13/11/2014,0,TRUE,2,1,FALSE,,,,,,,,,
220372,13/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
220544,10/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
220553,13/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
220604,13/11/2014,0,TRUE,2,1,FALSE,,,,,,,,,
220664,07/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
220671,11/11/2014,0,TRUE,0,2,FALSE,,,,,,,,,
220688,12/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
220706,13/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
220782,03/04/2014,0,TRUE,1,1,FALSE,,,,,,,,,
220857,13/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
220868,12/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
220879,14/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
220903,14/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
220959,14/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
220978,13/11/2014,2,FALSE,1,1,FALSE,,,,,,,,,
221018,12/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221033,14/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
221041,20/09/2014,1,TRUE,0,1,FALSE,,,,,,,,,
221111,14/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221134,11/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221161,14/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
221167,15/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
221197,15/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
221205,15/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
221260,13/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221281,15/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
221288,14/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
221347,15/11/2014,4,FALSE,0,1,FALSE,,,,,,,,,
221358,11/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
221376,07/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221410,15/11/2014,1,TRUE,1,1,FALSE,,,,,,,,,
221442,14/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221445,15/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
221471,16/11/2014,2,FALSE,0,1,FALSE,,,,,,,,,
221505,14/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221558,15/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221661,14/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221670,12/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221683,14/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
221737,03/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221742,15/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
221745,15/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
221796,17/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
221817,08/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221830,10/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221865,12/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221889,17/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
221909,20/04/2014,1,TRUE,1,1,FALSE,,,,,,,,,
221926,13/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
221973,15/11/2014,1,TRUE,2,1,FALSE,,,,,,,,,
221979,17/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
221999,16/11/2014,1,TRUE,2,1,FALSE,,,,,,,,,
222007,14/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222012,14/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222081,17/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
222087,13/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222092,17/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
222095,15/11/2014,2,FALSE,0,1,FALSE,,,,,,,,,
222155,17/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
222189,15/09/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222227,17/11/2014,0,TRUE,2,1,FALSE,,,,,,,,,
222246,14/10/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222252,18/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222276,15/11/2014,3,FALSE,0,1,FALSE,,,,,,,,,
222316,17/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222358,18/11/2014,2,FALSE,1,1,FALSE,,,,,,,,,
222366,18/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
222368,26/07/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222378,18/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222437,16/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
222564,19/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
222567,17/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
222580,18/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
222585,18/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222603,15/11/2014,0,TRUE,0,5,FALSE,,,,,,,,,
222614,13/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222619,19/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
222710,19/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
222713,02/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
222714,18/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222737,29/10/2014,0,TRUE,0,2,FALSE,,,,,,,,,
222787,08/10/2014,0,TRUE,1,1,FALSE,,,,,,,,,
222801,18/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222825,19/11/2014,0,TRUE,0,2,FALSE,,,,,,,,,
222873,20/11/2014,1,TRUE,3,1,FALSE,,,,,,,,,
222950,18/11/2014,0,TRUE,3,1,FALSE,,,,,,,,,
222972,18/11/2014,0,TRUE,3,1,FALSE,,,,,,,,,
222983,19/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
222984,18/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
223057,20/11/2014,0,TRUE,2,1,FALSE,,,,,,,,,
223165,18/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
223202,06/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
223232,09/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
223261,20/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
223264,20/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
223280,20/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
223282,20/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
223284,20/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
223353,18/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
223384,20/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
223395,21/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
223469,20/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
223529,21/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
223535,20/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
223565,19/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
223575,19/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
223584,19/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
223651,22/11/2014,4,FALSE,1,1,FALSE,,,,,,,,,
223653,17/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
223662,18/11/2014,0,TRUE,1,1,FALSE,,,,,,,,,
